Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Jack Batten,Bath City,2411,Right Centre Back,Centre Back,England,30.0,191.0,0,0,34,38,33,0,81,64,0,25,47,27,27,49,27,26,0,65,63,27,24,27,41,13,8,24,2,16,0,90,79,57,43,98,91,19,24,90,74,11,18,99,50,50,92,29,31,78,77,81,87,97,100,19,11,71,24,96,9,12,9,12,3,16,100,100,31,14,35,33,10,97,49,77,17,43,16,13,9,8,3,77,27,9,16,14,50,26,56,43,46,100,0,0,48,92,8,21,90,8,38,79,78,14,13,43,71,67
Jack Bearne,Oxford City,852,Right Wing,Right Midfielder,England,24.0,171.0,80,82,87,89,75,74,71,14,0,73,0,74,34,0,56,29,0,93,76,67,85,60,5,48,56,41,73,73,0,21,49,34,31,32,18,75,56,0,69,66,20,30,44,34,28,22,23,47,4,32,1,10,100,79,70,92,81,99,64,69,60,82,64,34,100,100,27,14,16,75,4,32,25,57,11,28,65,41,44,75,27,42,95,57,84,85,82,43,60,64,0,36,77,42,33,40,65,54,59,27,70,29,54,19,6,84,19,22
Jack Clarke,Kidderminster Harriers,600,Right Defensive Midfielder,Left Defensive Midfielder,Republic of Ireland,27.0,178.0,73,75,63,92,38,96,94,50,0,78,83,97,84,86,98,92,0,0,0,78,83,57,33,37,48,28,86,10,0,43,68,60,79,67,80,88,71,75,95,59,99,96,92,79,75,98,95,42,49,32,57,87,100,87,98,99,99,99,61,73,59,98,47,51,100,100,56,44,9,81,2,62,17,74,30,27,72,42,91,81,31,53,25,83,90,97,69,94,56,69,83,58,72,95,89,67,32,46,39,86,36,21,29,36,19,61,16,14
Jack Evans,Merthyr Town FC,3132,Centre Defensive Midfielder,Left Defensive Midfielder,Wales,28.0,178.0,0,0,12,18,12,0,55,85,0,28,74,47,70,78,50,76,0,65,61,49,26,38,79,34,41,29,78,63,0,29,61,58,69,70,79,89,87,92,99,34,57,98,98,90,92,99,96,60,85,45,59,66,14,86,96,99,96,99,31,48,29,56,11,45,100,100,98,92,50,26,81,70,36,65,91,56,24,83,92,83,96,76,6,61,33,36,0,31,16,16,43,100,0,0,41,65,48,33,77,36,18,23,36,85,82,67,30,45
Jack Jones,Hemel Hempstead Town,542,Right Centre Midfielder,Right Defensive Midfielder,England,19.0,,0,0,43,8,70,0,30,23,0,19,0,81,97,0,62,77,0,95,98,0,60,89,3,57,75,29,90,62,0,33,57,23,16,36,27,60,51,0,95,56,99,95,66,39,78,70,40,84,70,60,11,39,100,63,55,99,79,99,51,54,53,74,52,12,100,100,31,6,75,15,21,34,89,63,21,79,85,62,24,19,25,51,83,63,96,85,97,0,46,55,86,73,63,21,45,42,55,61,45,47,65,86,50,11,96,0,78,70
Jack Lambert,King's Lynn Town FC,580,Centre Attacking Midfielder,Left Attacking Midfielder,England,27.0,175.0,89,91,62,32,72,92,78,21,0,48,0,61,80,0,50,73,0,88,87,79,59,74,93,59,66,52,68,25,0,21,34,43,54,15,14,78,68,68,97,76,95,67,46,39,66,47,46,59,70,63,3,23,100,83,81,99,97,100,75,85,76,92,44,14,100,100,36,11,36,20,29,9,44,76,12,35,80,47,49,45,26,41,65,75,80,75,84,0,62,63,0,28,73,41,0,61,18,76,59,26,73,59,32,29,93,6,54,47
Jack Leckie,Alfreton Town,1678,Right Centre Back,Right Back,England,22.0,198.0,0,0,49,80,31,0,12,54,0,22,53,27,31,56,29,33,0,0,0,31,35,28,36,8,9,0,100,7,0,81,89,42,22,97,83,18,17,86,38,14,36,90,28,30,85,14,15,22,46,84,90,85,100,16,8,35,20,83,22,20,23,21,21,13,4,100,18,2,53,50,11,95,78,31,24,95,14,20,2,4,0,90,19,16,24,26,0,56,43,34,0,41,28,27,63,94,3,40,86,11,41,91,68,9,77,0,87,77
Jack McDowell,Bedford Town,305,Right Back,Centre Attacking Midfielder,England,20.0,,0,0,33,28,38,0,0,48,0,0,0,74,44,0,72,28,0,84,86,0,53,38,5,0,0,0,0,10,0,64,100,96,85,83,77,59,56,74,93,14,15,27,76,94,12,51,74,22,46,2,83,71,1,53,30,98,15,0,7,19,8,19,21,16,100,1,10,1,37,2,2,85,68,56,15,97,39,53,1,6,0,71,34,16,48,0,87,74,56,42,0,100,0,0,61,97,2,0,92,7,0,90,88,4,4,47,75,78
Jack Moore,Chorley,1519,Right Back,Right Wing Back,England,22.0,176.0,0,0,21,5,41,0,41,53,0,31,87,79,86,58,52,52,97,96,95,62,53,59,73,24,28,24,75,61,0,69,71,43,42,67,62,51,58,85,88,32,89,94,89,68,71,76,58,75,49,31,87,46,13,47,40,94,47,96,30,35,31,37,27,63,100,100,51,1,81,17,5,76,94,26,11,87,57,95,38,31,30,69,90,68,96,87,96,0,11,35,56,47,81,18,23,92,8,18,80,24,24,91,89,9,17,20,89,87
Jack Sampson,Chorley,1045,Right Centre Forward,Centre Forward,England,33.0,188.0,94,92,88,84,80,87,86,22,99,95,65,78,84,68,83,92,0,0,0,89,87,83,80,44,63,21,91,52,0,23,17,8,8,30,24,35,20,63,31,95,56,18,10,8,100,13,9,23,0,100,44,97,100,39,30,65,55,98,97,77,95,64,76,74,100,100,27,10,7,79,95,17,3,97,25,71,93,23,58,80,11,24,9,70,53,61,0,99,99,98,66,100,34,16,99,28,61,72,26,39,90,3,14,99,82,86,8,20
Jack Spong,Worthing FC,2663,Right Defensive Midfielder,Right Centre Midfielder,England,24.0,169.0,83,72,65,59,61,70,55,44,37,71,58,92,90,61,89,86,0,92,90,66,77,74,13,42,35,52,18,77,0,9,44,24,41,48,62,64,46,66,93,57,90,96,87,56,88,98,89,63,61,56,27,38,23,61,94,98,98,100,53,52,51,77,18,80,100,100,88,45,65,80,38,59,67,63,54,61,51,70,91,85,80,59,15,88,90,79,92,81,64,66,92,47,76,87,77,47,45,64,36,55,70,45,55,38,31,59,43,46
Jack Stafford,Curzon Ashton FC,652,Left Wing Back,Left Back,Republic of Ireland,24.0,186.0,0,0,8,0,17,0,0,56,0,0,80,61,74,0,50,56,98,88,89,55,34,44,80,24,16,38,5,21,0,53,62,38,35,58,49,40,27,58,89,42,43,42,32,30,21,23,25,40,12,38,18,38,100,42,32,97,74,99,39,37,39,60,36,20,100,100,29,9,59,77,25,57,74,37,13,46,66,75,23,22,22,59,61,44,83,51,93,0,19,24,81,69,42,13,0,87,5,64,84,11,52,65,38,16,99,5,55,78
Jack Stobbs,Curzon Ashton FC,1400,Right Wing Back,Left Wing,England,29.0,180.0,78,80,56,43,57,89,71,36,0,62,89,98,99,91,93,96,0,99,99,86,86,91,68,38,25,55,5,6,0,70,61,21,18,40,29,14,10,39,24,58,50,34,21,18,53,15,14,93,46,76,43,21,100,18,12,50,27,90,65,37,65,38,82,59,100,100,36,3,65,23,21,50,79,57,16,84,92,48,35,61,25,69,78,65,99,98,98,61,49,67,94,32,99,48,82,42,39,74,51,17,92,85,76,17,18,14,80,68
Jack Strange,Horsham FC,1637,Right Centre Back,Left Centre Back,England,28.0,190.0,0,0,36,94,14,0,99,81,0,45,0,16,8,0,17,9,0,0,0,0,20,9,26,0,0,0,0,18,91,84,91,76,64,99,98,10,9,90,49,8,13,97,37,58,96,31,45,72,52,89,97,90,100,10,10,45,16,62,9,8,7,11,4,47,100,100,53,35,72,33,52,99,68,65,16,16,7,20,25,17,18,88,72,12,15,17,0,0,23,15,0,100,0,0,22,89,14,22,90,8,30,87,88,54,48,71,89,90
Jack Waldron,Scarborough Athletic,1633,Right Wing Back,Right Back,England,20.0,,0,0,20,18,24,0,44,54,0,47,0,84,66,0,89,70,0,65,68,0,57,42,4,36,38,38,55,24,0,39,71,61,58,76,76,64,58,70,83,39,90,94,64,60,68,67,61,44,57,51,72,76,14,64,61,92,77,99,34,40,30,57,28,83,100,100,65,9,59,51,10,79,79,68,18,61,59,88,45,42,46,69,43,79,89,85,89,65,40,53,0,36,84,60,59,83,12,46,63,21,75,71,67,12,20,31,59,56
Jack Young,Farnborough,988,Right Defensive Midfielder,Left Defensive Midfielder,England,25.0,171.0,0,0,18,3,40,0,14,51,0,29,0,22,36,0,23,38,0,0,0,0,13,36,34,14,19,0,100,41,96,57,71,57,62,59,57,81,86,62,99,45,95,95,49,49,8,42,49,64,17,4,65,55,100,86,73,99,98,99,38,50,32,63,11,42,100,100,81,67,40,21,87,52,28,58,58,40,38,74,7,6,61,73,18,66,34,31,61,0,14,13,0,41,35,93,47,64,38,44,63,72,16,31,34,87,64,43,41,35
Jack Young,Dorking Wanderers FC,446,Centre Attacking Midfielder,Right Centre Midfielder,England,25.0,171.0,0,0,42,13,63,0,0,32,0,0,99,83,79,99,88,87,0,0,0,87,62,66,97,15,21,0,100,24,0,54,46,11,11,47,58,77,68,96,99,56,99,98,66,32,28,86,50,77,5,16,43,39,100,81,94,99,98,100,61,69,59,93,34,37,100,100,74,60,69,7,82,64,45,68,40,24,49,98,19,31,54,70,2,91,67,68,72,0,48,51,90,50,50,61,0,76,20,47,71,24,53,47,79,75,85,94,55,87
Jack Young,Worthing FC,349,Left Defensive Midfielder,Right Defensive Midfielder,England,25.0,171.0,0,0,43,12,65,0,26,47,0,21,0,99,97,0,99,99,0,89,85,0,90,89,0,0,0,0,0,48,0,44,84,90,99,42,57,30,35,0,62,61,98,95,84,91,83,98,99,78,32,51,20,40,100,26,67,71,85,99,57,30,36,64,28,2,100,100,98,84,70,45,71,32,68,27,46,13,37,97,96,95,95,91,19,97,83,80,85,91,71,71,0,57,77,95,90,38,66,57,45,82,35,31,18,89,90,20,41,29
Jacob Borgnis,Slough Town FC,1478,Right Defensive Midfielder,Centre Defensive Midfielder,New Zealand,21.0,,0,0,35,39,35,0,0,64,0,0,0,23,37,0,24,40,0,0,0,0,23,34,23,20,19,25,52,44,0,57,77,73,55,57,53,82,84,59,98,45,99,99,55,65,81,44,46,33,92,69,56,53,100,84,56,99,84,99,39,57,42,60,24,42,100,100,48,23,61,30,75,55,51,54,24,42,43,83,38,29,16,65,39,57,52,55,55,32,26,31,0,69,29,93,36,82,17,38,69,54,21,70,63,93,99,23,81,86
Jacob Cane,Weston-super-Mare AFC,1252,Right Defensive Midfielder,Left Defensive Midfielder,England,32.0,176.0,54,55,58,30,67,42,26,39,0,57,91,78,70,93,84,78,0,0,0,77,64,65,86,31,37,27,81,34,0,58,61,76,60,56,54,82,82,86,95,53,97,97,94,89,93,88,76,37,53,61,51,61,100,78,64,99,93,99,52,59,50,91,56,9,100,100,61,57,39,34,44,60,35,64,72,72,45,41,64,61,32,66,61,54,54,63,0,0,42,46,0,69,31,93,52,55,50,47,30,93,36,39,53,64,63,67,43,58
Jacob Gerrard Roddy,Oxford City,2372,Left Back,Left Wing Back,England,23.0,186.0,42,44,60,95,32,52,95,54,0,59,47,43,31,50,39,29,0,80,71,38,51,29,21,37,36,43,38,49,0,43,55,45,34,81,72,72,72,61,96,31,26,50,85,65,84,73,51,73,46,52,67,63,100,72,62,99,65,99,27,44,32,49,31,78,100,100,32,14,34,75,14,81,45,42,33,76,41,27,27,33,21,56,8,37,46,36,74,54,48,42,62,28,57,30,58,90,4,58,69,10,93,56,70,10,23,77,36,63
Jacob Maddox,Merthyr Town FC,415,Left Centre Midfielder,Left Midfielder,England,27.0,179.0,0,0,47,36,51,0,0,45,0,0,91,30,47,94,32,52,0,0,0,68,35,47,92,77,79,74,52,94,0,15,36,11,11,57,72,58,52,36,76,54,85,83,79,40,86,90,56,59,70,61,97,50,100,56,80,91,81,99,52,46,45,52,21,33,100,100,84,90,26,58,26,61,25,89,96,75,34,79,13,12,94,56,66,76,38,43,0,64,38,36,0,100,0,0,85,7,74,85,7,99,45,21,55,53,18,91,19,38
Jacob Mensah,Dover Athletic,2265,Left Centre Back,Right Back,Ghana,25.0,183.0,56,58,36,85,17,97,96,100,0,52,0,7,11,0,8,11,0,0,0,39,16,11,75,13,14,15,81,17,0,89,87,44,32,97,89,24,22,86,86,12,41,99,36,35,93,21,23,91,88,87,94,97,20,29,18,86,24,78,11,17,11,13,4,87,100,100,38,5,47,63,11,96,66,69,5,27,14,16,11,8,5,85,88,10,20,22,0,36,28,20,0,100,0,0,36,93,6,21,86,16,18,83,57,21,18,2,79,41
Jacob Towns,AFC Totton,313,Centre Defensive Midfielder,Left Centre Midfielder,England,,,0,0,0,0,0,0,0,100,0,0,0,20,26,0,21,27,0,0,0,0,8,9,44,19,27,0,100,22,0,77,83,52,22,45,27,86,76,0,83,51,51,58,83,67,92,35,25,8,100,67,64,63,100,83,31,91,78,98,47,56,42,54,24,0,100,100,17,3,0,57,0,37,25,74,29,97,36,13,6,5,1,74,3,20,0,0,0,0,0,0,0,0,0,0,0,72,29,40,23,95,43,50,42,6,27,24,23,30
Jago Godden,Bedford Town,1035,Right Defensive Midfielder,Centre Attacking Midfielder,New Zealand,22.0,193.0,91,93,76,55,78,89,81,14,0,80,0,24,24,0,25,26,0,0,0,83,59,60,95,41,43,43,52,44,0,34,53,31,24,72,60,73,67,54,91,53,83,57,90,64,95,33,25,39,46,71,27,82,100,70,22,97,85,99,54,56,52,80,50,44,100,100,20,3,12,56,5,71,17,92,8,57,62,33,36,45,13,41,58,34,48,55,0,70,80,77,66,61,56,33,73,74,24,44,30,90,41,29,52,21,52,82,20,52
Jahdahn Fridye-Harper,AFC Telford United,493,Right Back,,England,28.0,,0,0,0,0,0,0,0,100,0,0,0,16,19,0,17,20,0,0,0,0,7,8,47,30,19,44,5,21,0,49,50,98,97,73,67,87,77,0,98,28,30,91,94,99,21,73,95,58,26,1,97,61,1,85,68,99,58,96,21,42,25,38,21,42,100,100,44,4,43,20,1,78,81,17,1,4,36,37,52,35,19,32,25,32,55,37,80,59,14,14,0,100,0,0,47,92,8,21,81,23,22,79,90,5,29,94,56,90
Jaiden Drakes–Thomas,Slough Town FC,1691,Centre Attacking Midfielder,Right Centre Midfielder,England,21.0,178.0,80,82,80,44,91,57,42,12,0,79,95,93,91,87,82,75,97,97,94,92,87,94,89,69,65,73,30,20,0,9,15,41,40,46,49,63,45,60,88,74,98,79,70,52,94,50,41,91,88,78,32,70,100,68,54,97,84,99,76,75,75,85,65,84,100,100,40,12,32,80,5,44,55,82,24,65,85,75,62,73,35,30,71,85,86,65,92,82,74,72,96,52,74,61,72,55,24,75,50,34,72,61,45,31,77,14,58,53
Jaiden Putman,Bath City,479,Right Back,Right Wing Back,England,19.0,,0,0,43,82,23,0,94,40,0,30,0,26,31,0,27,33,0,0,0,0,30,24,17,44,33,58,10,90,0,56,58,25,16,49,45,58,51,92,78,28,51,83,68,42,98,49,28,56,96,90,20,29,100,57,31,95,40,99,26,39,32,44,63,41,100,100,10,5,45,51,25,55,50,88,12,59,51,38,6,9,6,46,90,25,64,65,71,60,54,55,0,50,67,61,68,92,3,56,53,18,90,81,65,27,16,7,78,49
Jake Elliott,Horsham FC,1733,Right Centre Back,Right Back,England,27.0,191.0,0,0,25,31,26,0,38,100,0,24,71,40,24,74,44,25,0,0,0,46,29,21,74,20,25,17,88,17,0,79,87,60,45,96,94,18,15,99,68,10,17,89,54,54,98,46,41,81,85,90,83,78,100,18,14,55,27,86,12,17,15,24,18,68,100,100,68,46,51,44,15,97,63,36,11,5,9,20,16,14,52,84,70,14,23,22,53,70,47,37,0,41,37,61,57,83,31,20,90,9,17,78,87,14,16,88,70,84
Jake Evans,Chippenham Town,1517,Left Defensive Midfielder,Right Defensive Midfielder,England,28.0,173.0,50,51,29,9,50,50,14,47,0,57,0,34,37,0,35,35,0,67,68,33,26,42,52,22,14,34,5,43,0,53,64,49,46,65,73,67,51,75,90,54,89,83,50,45,21,71,56,71,36,20,61,69,100,72,74,97,95,99,53,56,50,79,28,63,100,100,55,39,48,69,29,57,63,59,72,89,47,33,22,18,25,63,5,52,57,41,80,31,29,28,0,43,54,19,23,40,53,65,40,41,77,54,9,38,93,1,52,19
Jake Gray,Hemel Hempstead Town,944,Left Wing,Left Midfielder,England,30.0,180.0,0,0,41,16,58,0,67,29,0,46,68,73,72,72,65,47,0,89,91,43,55,60,22,44,33,59,10,17,96,56,39,26,29,47,47,44,41,34,79,76,98,82,66,40,78,56,38,79,37,59,19,37,100,46,40,92,61,99,81,67,81,66,68,100,100,100,28,4,26,39,7,42,43,47,19,84,97,37,74,62,13,30,7,79,92,90,90,0,63,68,0,43,80,58,48,72,13,69,51,19,90,60,46,14,93,16,47,64
Jake Hessenthaler,Ebbsfleet United,3061,Left Defensive Midfielder,Right Defensive Midfielder,England,32.0,176.0,59,60,34,60,24,94,50,71,0,40,44,31,25,46,33,26,0,0,0,49,27,20,79,18,14,27,15,10,0,73,75,42,50,64,70,63,63,68,90,48,96,96,81,60,70,92,77,64,32,39,63,57,100,62,76,97,84,99,45,46,41,71,38,36,100,100,69,61,35,25,25,65,39,66,46,31,45,64,74,59,37,80,14,68,47,50,55,71,53,50,55,41,47,81,79,62,38,48,61,53,37,42,46,30,29,46,36,35
Jake Hull,Scarborough Athletic,2135,Right Centre Back,Centre Back,England,24.0,188.0,57,59,33,58,24,93,84,73,0,40,48,34,15,51,37,16,0,0,0,52,29,15,80,12,15,0,100,15,0,89,82,44,49,95,96,25,19,99,87,13,15,96,56,45,90,43,42,55,46,78,87,94,100,24,22,87,57,99,12,15,10,24,4,25,100,100,28,15,43,42,20,94,54,72,5,10,13,12,10,13,4,87,34,11,20,23,0,69,65,56,65,41,26,93,61,90,8,32,89,8,45,85,73,20,33,9,82,71
Jake Tabor,Bath City,551,Left Centre Forward,Right Centre Forward,England,22.0,175.0,74,77,91,95,74,64,26,21,0,79,0,78,48,0,83,53,0,0,0,60,90,64,0,76,80,72,55,74,0,4,13,16,11,15,12,99,78,0,95,98,58,29,49,27,66,22,15,15,85,61,12,83,100,99,75,99,99,100,96,99,95,99,86,100,100,100,17,4,6,60,23,5,9,94,5,32,96,19,84,89,25,8,71,50,59,69,0,89,92,92,0,5,75,83,98,44,31,79,20,27,97,12,18,77,70,65,13,20
Jake Taylor,Southport,371,Right Back,Right Defensive Midfielder,England,27.0,178.0,0,0,15,3,31,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,8,14,45,27,24,35,29,57,0,47,75,12,9,71,77,41,48,87,89,29,83,91,61,30,88,67,33,81,0,74,33,55,100,43,54,98,44,99,26,40,45,44,53,27,100,100,76,22,44,37,5,71,74,63,30,55,32,70,48,34,48,75,10,41,55,47,75,0,0,10,0,28,54,93,0,91,6,39,86,21,0,57,55,8,15,35,35,35
Jalen Anthony Jones,Dover Athletic,3007,Right Centre Back,Centre Back,Guyana,27.0,195.0,59,61,39,72,24,94,72,76,0,58,55,36,19,58,39,20,0,0,0,57,33,17,83,13,14,14,86,10,85,83,84,45,34,97,92,13,13,88,59,9,23,98,31,33,86,19,22,86,70,84,97,97,24,14,10,56,20,83,15,16,17,20,17,100,100,8,25,8,55,61,27,97,65,70,13,48,19,23,12,12,1,77,87,16,16,18,0,75,59,48,56,100,24,15,69,91,8,25,83,23,17,90,72,39,92,1,91,84
James Armson,AFC Telford United,564,Centre Attacking Midfielder,Left Defensive Midfielder,England,36.0,183.0,74,76,73,46,80,55,17,29,0,46,0,22,28,0,23,29,0,0,0,59,57,63,59,39,29,53,10,26,0,6,50,36,33,28,13,49,55,67,97,66,72,35,32,30,70,36,30,85,70,74,41,77,100,56,54,99,85,100,73,67,74,71,36,100,100,100,16,4,19,73,2,32,32,87,13,66,43,30,37,41,14,22,73,33,41,46,0,89,81,77,0,100,62,61,91,87,11,35,17,96,45,67,65,5,0,35,38,13
James Brown,Marine,1438,Right Back,Left Back,Malta,28.0,186.0,0,0,9,0,12,0,0,64,0,0,0,25,20,0,26,15,0,62,69,0,11,11,39,15,15,18,68,39,0,90,88,56,37,70,60,30,19,58,53,27,65,84,33,40,57,18,23,89,32,68,62,55,100,37,17,87,32,90,25,31,30,30,30,81,100,100,15,3,53,30,17,74,67,39,9,65,50,64,9,8,2,81,26,32,84,72,88,32,10,23,57,42,76,59,24,95,3,20,69,26,52,85,82,11,33,33,77,82
James Dodd,Weston-super-Mare AFC,1422,Left Defensive Midfielder,Left Centre Midfielder,England,25.0,163.0,0,0,52,61,44,0,67,47,0,27,0,31,50,0,27,51,0,77,69,0,39,44,11,26,33,18,89,70,0,65,63,49,38,61,57,53,52,61,93,50,76,78,64,52,94,45,37,76,32,81,61,73,100,55,44,98,79,99,50,51,54,67,39,60,100,100,51,56,37,78,33,57,43,68,47,37,59,49,71,58,28,75,28,64,31,24,66,32,36,27,57,100,0,0,24,51,53,51,36,84,42,51,35,32,61,15,47,36
James Edmondson,Macclesfield Town,1743,Centre Defensive Midfielder,Right Defensive Midfielder,England,20.0,176.0,63,64,68,84,52,70,96,45,0,63,71,62,91,74,55,91,0,85,87,66,63,69,63,44,46,44,54,77,0,40,58,65,78,45,55,58,52,61,86,61,98,96,76,70,70,81,81,26,19,44,61,52,100,53,76,94,95,99,59,52,58,87,38,36,100,100,71,59,54,83,52,44,53,63,66,61,55,78,81,71,55,65,65,82,62,41,83,63,36,34,0,100,44,61,62,37,59,63,47,70,43,49,42,57,94,26,53,61
James Hammond,Horsham FC,3377,Left Defensive Midfielder,Left Centre Midfielder,England,29.0,174.0,89,71,58,24,71,58,55,39,99,63,63,67,74,45,41,50,93,94,91,67,59,71,75,32,42,23,87,39,0,63,67,24,24,68,67,44,41,51,83,45,94,94,45,30,46,46,30,82,7,47,43,49,100,49,48,94,76,99,43,40,40,51,22,100,100,100,57,33,84,48,47,70,87,45,48,66,46,65,53,42,35,70,21,61,78,42,92,24,52,48,53,57,57,28,51,60,31,59,56,61,38,84,71,21,20,8,81,62
James Jones,Chester,991,Right Centre Back,Centre Back,Wales,29.0,193.0,59,61,35,29,40,78,44,67,0,45,0,14,19,0,15,20,0,0,0,42,18,27,77,10,12,0,100,16,0,70,92,46,37,95,96,15,12,84,74,12,9,91,27,31,78,20,24,81,92,82,99,96,7,17,14,60,23,88,11,12,9,17,8,100,100,100,59,32,65,35,15,96,81,56,30,40,19,23,36,25,29,92,79,18,28,31,0,59,60,52,0,28,35,93,47,88,17,18,87,13,20,87,78,8,8,13,75,62
James McShane,Dorking Wanderers FC,1589,Right Centre Midfielder,Left Centre Midfielder,England,35.0,175.0,65,67,78,77,70,52,40,17,0,68,74,56,53,77,57,55,0,75,68,69,70,62,43,35,42,29,81,34,0,42,59,28,36,18,23,76,72,21,92,76,92,74,61,39,78,74,53,48,11,63,24,35,100,78,93,99,99,100,72,77,70,97,41,31,100,100,23,18,40,13,59,19,35,69,28,60,60,43,48,64,8,58,57,51,65,71,64,87,76,75,86,65,38,81,84,64,20,70,43,68,51,46,47,66,60,41,51,49
James Roberts,Horsham FC,538,Left Wing,Centre Forward,England,29.0,180.0,75,77,68,76,56,84,99,30,0,80,86,19,38,89,20,41,0,0,0,81,50,47,97,28,18,42,5,19,0,27,33,38,35,16,16,40,16,0,13,88,30,20,16,22,100,19,22,53,0,100,49,66,100,48,55,51,46,85,90,79,90,59,85,12,100,100,25,9,17,39,8,5,26,84,56,98,84,29,38,31,23,32,75,70,60,70,0,0,50,53,0,100,0,0,45,54,15,86,7,43,97,56,42,67,98,16,62,68
James Spencer,Curzon Ashton FC,1614,Centre Forward,Left Centre Forward,England,34.0,186.0,81,83,90,75,91,58,81,12,0,91,99,97,94,99,98,98,0,0,0,96,96,96,86,48,45,54,32,58,0,29,25,20,15,23,19,38,23,34,15,93,66,20,21,18,95,15,13,28,0,91,33,88,100,39,22,46,63,97,92,76,93,73,80,19,100,100,33,13,22,39,46,29,18,94,40,87,87,46,94,96,21,34,6,74,55,63,0,95,97,96,99,58,52,23,97,49,39,66,34,45,80,17,30,46,51,72,14,27
James Waite,Weston-super-Mare AFC,680,Centre Attacking Midfielder,Right Midfielder,Wales,27.0,175.0,69,71,58,32,66,64,78,33,0,77,95,76,78,96,82,87,0,0,0,86,63,68,97,68,71,64,55,20,0,12,42,64,63,9,11,54,47,0,62,75,65,31,73,67,83,56,57,52,78,60,16,19,100,52,40,73,79,97,74,62,71,70,43,100,100,100,53,37,20,37,29,20,18,81,76,93,83,18,71,65,51,44,90,85,89,96,66,71,73,80,79,72,57,81,91,10,49,92,3,62,96,18,26,88,60,61,24,26
Jamie Fielding,Ebbsfleet United,470,Right Centre Back,,England,26.0,188.0,0,0,60,74,47,0,0,66,0,0,0,61,43,0,66,47,0,0,0,0,58,43,3,38,34,46,29,33,0,82,63,18,21,97,98,11,7,93,30,9,33,97,19,16,57,33,23,91,70,81,98,99,100,14,27,25,36,71,10,17,19,27,16,40,100,100,63,4,57,32,4,98,83,77,3,20,26,63,21,33,32,76,95,47,57,66,0,0,62,61,89,41,48,93,0,96,2,19,89,9,31,89,73,9,3,3,82,40
Jamie Odegah,Chelmsford City,435,Centre Forward,Right Centre Forward,England,19.0,,79,82,92,99,64,84,94,17,0,92,90,45,59,93,48,66,0,0,0,88,84,59,81,24,21,32,29,93,0,2,7,0,0,11,9,88,38,0,85,97,66,19,14,9,100,25,13,26,100,100,31,75,100,92,91,99,98,99,93,99,95,99,84,35,100,100,3,25,9,39,71,0,9,93,81,98,99,20,20,68,9,3,98,40,49,56,0,63,73,70,90,3,83,75,84,16,67,80,23,49,86,16,10,83,96,33,20,23
Jamie Yila,Maidstone United,352,Right Wing,Centre Attacking Midfielder,England,25.0,169.0,0,0,70,51,71,0,17,28,0,40,99,99,98,99,99,99,0,0,0,98,97,94,96,96,99,69,86,71,99,1,12,0,0,66,68,48,29,0,54,76,83,35,52,22,100,62,28,13,100,100,62,92,100,42,50,84,48,97,82,67,84,63,91,100,100,100,38,2,52,50,88,60,40,58,23,96,94,43,98,99,65,21,95,76,67,79,0,99,99,99,0,41,89,23,99,50,23,81,44,21,92,25,14,99,98,22,56,36
