Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Charlie Pegrum,AFC Hornchurch,1770,Right Wing,Left Wing,England,21,170,1,1,2.18,0.09,23,4,22,2,,2.22,1,1.8,26,1,1.8,26,0,0,0,2,3.99,49,-1.99,31,18,13,58,29,0,42,48,24,18.29,22,20.63,384,160,0.02,109,48.26,128,225,40,64,75,32.97,51.25,11,50,13,28,13,1,333,279.16,78,102,23,50.18,182,55,83,81,0,0,0,655,68,23,12,36,31,55,23,70,2,60.93,69,10.48,12.41,564,91,6.17,215,24,24,0,8,68,92,1,21,8,27,16,20,65,15,18,66,16,18.67,16.36,0.92,99,-2.31,17.13,16.23
Charlie Rowan,Hemel Hempstead Town,1206,Centre Back,Right Centre Back,England,28,192,1,1,0.86,0.1,9,11,22,1,,0.61,0,0.09,1,0,0,0,0,0.09,1,1,0.96,10,0.04,3,1,2,33,8,0,3,9,7,7.32,67,68.13,210,102,0.1,86,31.3,57,215,23,30,82,20.79,28.11,25,58,5,59,63,1,162,154.14,64,53,22,34.92,44,27,25,47,3,0,0,386,59,28,9,35,78,68,18,38,-21,42,36,2.26,2.37,207,96,4.96,45,3,3,0,1,22,25,0,0,0,,2,42,53,5,49,44,7,25.32,20.99,0.89,79,-4.33,22.58,16.53
Charlie Ruff,AFC Hornchurch,801,Centre Attacking Midfielder,Centre Forward,England,26,171,2,2,3.05,0.16,19,11,47,2,,3.14,3,2.73,17,3,2.73,17,0,0,0,5,5.78,36,-0.78,16,11,5,69,13,0,23,33,5,5.52,6,6.23,152,57,0.02,58,52.11,43,63,9,14,75,10.3,15.83,7,57,3,28,7,0,136,145.18,50,41,18,53.91,78,57,31,76,1,0,0,252,72,21,6,57,13,30,22,82,10,59.66,35,7.75,11.09,246,84,5.06,87,13,13,0,6,37,50,3,0,3,50,10,22,61,17,20,72,8,19.17,17.12,0.95,97,-2.05,18.13,16.55
Charlie Sayers,Hampton & Richmond,2471,Left Centre Back,Left Back,England,22,183,1,1,0.64,0.05,12,8,33,0,,0.58,0,0.34,6,0,0.28,5,0,0.06,1,1,0.98,18,0.02,1,1,0,100,15,0,11,9,29,19.92,111,86.1,405,178,0.05,165,31.25,70,291,39,68,70,32.54,52.46,34,35,17,50,52,0,334,272,109,89,35,35.37,95,28,54,61,6,0,0,891,64,91,85,36,133,228,14,47,-17,42.83,124,4.76,5.25,668,98,4.97,133,14,14,0,0,17,31,1,36,5,16,3,45,49,5,44,47,8,25.71,20.61,0.85,84,-5.09,21.77,17.29
Charlie Seaman,Ebbsfleet United,2858,Right Wing Back,Right Back,England,26,173,2,2,1.79,0.04,41,5,24,1,,1.23,6,6.31,52,5,5.16,36,1,1.16,16,8,8.11,93,-0.11,51,26,25,51,15,0,63,58,17,20.95,60,67.18,379,137,0.01,134,41.9,134,297,38,55,75,45.03,65.98,23,35,13,59,52,0,318,373.39,96,109,35,49.23,153,48,86,79,2,0,0,1251,63,121,13,35,94,307,13,53,-10,62.79,131,13.9,17.59,1051,93,5.14,420,109,67,42,6,59,126,4,30,41,33,14,28,58,14,23,58,19,22.32,19.64,0.86,89,-2.69,19.15,17.41
Charlie Weston,Curzon Ashton FC,2411,Left Defensive Midfielder,Centre Defensive Midfielder,England,21,173,2,2,2.25,0.08,30,7,30,1,,2.7,3,3.67,31,3,2.71,19,0,0.96,12,5,5.93,61,-0.93,13,11,2,85,27,0,28,23,29,25.16,62,51.91,539,263,0.03,181,39.67,172,339,51,80,74,39.58,64.74,24,47,18,45,34,0,464,349.2,142,129,41,42.54,165,36,73,57,4,0,0,944,67,117,14,46,105,210,20,69,2,52.47,152,12.16,14.41,696,96,4.04,252,46,26,20,4,36,62,7,9,7,33,6,29,65,7,28,69,3,25.09,22.81,0.9,94,-2.29,22.54,21.42
Charlie Wiggett,Oxford City,2860,Right Centre Back,Centre Back,England,23,177,0,0,0.56,0.09,6,0,33,0,,0.77,0,0.16,4,0,0.16,4,0,0,0,0,0.72,10,-0.72,3,3,0,100,9,0,7,2,25,17.28,219,171.25,259,129,0.06,167,21.59,26,308,36,61,69,28.51,45.8,19,29,16,54,99,1,204,171.17,93,47,19,25.52,18,9,10,21,1,0,0,1169,77,137,5,44,258,274,16,65,-12,31.14,64,6.24,6.3,917,99,5.19,65,5,4,1,2,18,22,2,0,0,,2,35,63,3,65,35,0,27.51,25.75,0.84,77,-1.76,23.04,19.83
Charlie Williams,AFC Telford United,1192,Left Wing,Right Wing,England,21,173,1,1,1.64,0.07,25,4,48,3,,1.32,4,3.09,21,4,3.09,21,0,0,0,5,4.72,46,0.28,16,7,9,44,22,1,33,30,16,19.09,10,11.31,201,93,0.01,63,55.24,45,89,14,30,74,13.75,32.84,12,20,5,23,9,0,175,182.53,49,49,13,57.27,105,60,42,86,3,0,0,340,76,14,15,47,12,28,22,71,-6,60.24,42,4.86,7.73,353,90,7.26,116,12,12,0,5,45,57,3,42,10,31,13,14,62,24,18,60,22,18.26,13.44,0.95,106,-4.82,17.29,14.25
Chibuike Udogu Ezennolim,Curzon Ashton FC,1986,Left Wing Back,Left Back,England,24,183,1,1,1.17,0.15,8,13,25,1,,0.62,0,0.85,15,0,0.74,14,0,0.12,1,1,2.02,23,-1.02,21,10,11,48,19,0,26,33,16,11.4,69,54.43,356,141,0.02,150,31.23,73,213,53,69,74,46.26,57.66,17,44,19,52,36,0,287,227.06,95,58,20,35.39,75,26,40,69,2,0,0,602,61,43,71,30,96,116,18,58,-3,54.85,72,5.34,6.81,491,90,5.8,159,14,8,6,7,30,38,0,14,5,14,11,37,47,15,25,46,29,22.78,23.03,0.82,81,0.25,18.66,18.57
Chris Francis,Oxford City,791,Left Centre Back,,England,23,,0,0,0.04,0.04,1,0,0,0,,0,0,0.26,1,0,0.26,1,0,0,0,0,0.3,2,-0.3,1,1,0,100,7,0,3,1,3,3.12,49,48.4,75,32,0.05,52,20.75,7,100,8,11,80,8.93,12.04,4,33,2,58,11,1,63,67.91,30,6,3,28,9,14,1,17,0,0,0,415,80,45,74,55,68,63,13,67,-14,31.39,15,1.86,2.12,355,99,4.91,21,2,2,0,1,6,8,0,0,0,,3,35,61,4,52,38,10,24.85,28.82,0.9,80,3.98,22.45,22.98
Chris Merrie,Fylde,2013,Left Defensive Midfielder,Centre Defensive Midfielder,England,27,181,0,0,0.74,0.05,15,0,33,0,,1.08,2,3.07,28,2,2.6,22,0,0.46,6,2,3.81,43,-1.81,14,9,5,64,36,1,21,14,19,27.51,38,54.16,349,166,0.04,143,37.91,116,259,26,45,70,38.18,65.69,15,31,11,65,34,1,308,445.82,100,88,29,40.61,97,31,46,52,1,0,0,1399,87,72,70,63,55,98,18,82,-6,49.92,136,14.57,16.39,1135,99,3.63,336,27,18,9,4,19,37,1,19,6,46,7,23,68,9,26,68,5,17.92,16.62,0.96,97,-1.3,17.18,16.15
Chris Stokes,Curzon Ashton FC,822,Centre Back,Left Centre Back,England,35,185,0,0,0.35,0.06,6,0,17,0,,0.42,0,0.1,1,0,0.1,1,0,0,0,0,0.45,7,-0.45,0,0,0,,8,0,3,1,6,5.01,50,40.8,78,32,0.07,43,24.5,26,139,9,15,100,8.57,13.58,7,100,0,62,33,1,62,53.31,23,14,5,33.64,11,18,7,50,4,0,0,420,78,31,82,48,58,57,11,47,-32,34.46,22,4.38,4.86,285,99,6.2,29,2,2,0,0,13,15,1,0,0,0,0,32,64,4,41,55,3,23.31,21.96,0.92,82,-1.35,21.49,17.96
Chris Sze,Southport,906,Centre Forward,Centre Attacking Midfielder,England,22,185,6,3,3.38,0.12,28,11,57,6,100,5.14,0,0.9,8,0,0.9,8,0,0,0,3,4.28,36,-1.28,18,12,6,67,22,2,25,32,1,1.16,1,1.24,195,58,0,46,65.12,31,51,7,8,64,7.75,8.92,18,20,4,20,10,0,170,203.87,43,42,16,65.33,134,79,35,83,1,0,0,148,57,5,12,45,3,9,26,40,-18,59.19,21,2.68,5.06,151,80,5.1,37,8,6,2,2,49,55,0,0,0,0,3,16,61,23,11,68,22,16.11,11.9,0.99,116,-4.21,15.9,13.77
Christian Maghoma,Dagenham & Redbridge,2003,Centre Back,Left Centre Back,DR Congo,28,195,0,0,1.02,0.1,10,0,20,0,,0.49,0,0.17,2,0,0.17,2,0,0,0,0,1.19,12,-1.19,7,7,0,100,12,0,4,3,14,13.07,121,104.8,234,99,0.08,116,24.28,35,272,33,47,89,31.23,44.3,12,73,4,67,66,0,189,180.34,71,40,14,29.53,23,12,11,28,2,0,1,717,78,72,10,55,142,111,15,58,-20,32.98,31,5.9,6.1,489,99,5.42,41,3,3,0,2,35,38,0,0,0,,4,30,66,4,27,66,7,24.18,24.14,0.92,89,-0.04,22.17,21.57
Christian N'Guessan,Dagenham & Redbridge,1694,Left Defensive Midfielder,Right Defensive Midfielder,England,27,186,0,0,0.28,0.09,3,0,0,0,,0,0,0.99,8,0,0.99,8,0,0,0,0,1.27,11,-1.27,15,9,6,60,19,0,24,23,15,10.64,36,28.44,260,105,0.01,84,38.86,121,248,22,37,92,17.16,27.8,16,86,2,65,43,1,223,172.31,65,55,13,42.45,82,37,34,62,3,0,0,650,76,44,19,59,46,64,22,73,-3,48.8,69,6.21,7.03,471,93,5.08,138,9,6,3,3,10,16,2,0,1,20,3,24,67,9,25,68,7,19.51,17,0.97,103,-2.51,18.87,17.58
Christie Ward,AFC Totton,2111,Left Centre Midfielder,Right Defensive Midfielder,England,22,,3,3,3.44,0.09,40,8,38,2,,4.11,0,1.06,17,0,1.06,17,0,0,0,3,4.5,57,-1.5,20,13,7,65,30,0,30,28,11,10.16,41,45.09,362,135,0.01,134,45.21,141,249,31,42,76,33.17,43.32,20,9,10,55,35,0,311,306.25,103,111,43,48.12,152,49,83,75,1,0,0,730,72,51,13,50,62,81,25,67,-5,55.92,69,10.61,12.68,555,94,5.55,214,11,11,0,5,53,64,1,9,1,10,10,22,59,20,22,60,18,20.2,18.82,0.97,98,-1.38,19.62,18.47
Christos Batzelis,AFC Totton,2229,Left Back,Left Wing Back,Greece,21,180,1,1,0.23,0.04,6,17,33,0,,0.42,0,1.86,19,0,1.56,16,0,0.3,3,1,2.08,25,-1.08,36,28,8,78,28,0,44,23,36,42.63,62,74.45,436,204,0,140,33.08,79,213,56,92,69,57.62,100.25,20,36,25,33,18,0,360,366.61,104,71,18,35.87,89,25,33,46,2,0,0,727,69,57,75,40,82,121,15,58,-11,51.57,95,6.29,7.55,641,94,7.33,156,26,20,6,5,19,39,1,31,12,25,7,30,55,15,26,57,17,21.82,20.69,0.9,91,-1.13,19.57,18.86
Cian Dillon,Enfield Town FC,496,Centre Forward,Right Centre Forward,Republic of Ireland,20,,1,1,0.81,0.12,7,14,57,3,,1.54,4,1.65,9,4,1.65,9,0,0,0,5,2.46,16,2.54,6,2,4,33,4,0,8,24,1,0.65,4,2.94,101,20,0,19,62.71,23,32,0,1,0,0,0.65,6,0,1,14,7,0,95,68.25,18,31,6,64.98,75,79,29,94,0,0,0,97,66,1,14,20,4,5,32,50,-16,63.01,11,1.85,4.07,93,78,6.84,37,6,6,0,2,21,27,0,33,2,67,4,20,58,22,11,59,30,15.73,10.73,0.99,115,-5,15.5,12.3
Cian Eric Coleman,Buxton,977,Centre Attacking Midfielder,Right Centre Midfielder,Republic of Ireland,21,177,4,4,1.46,0.09,16,25,44,3,,2.92,3,0.91,10,3,0.91,10,0,0,0,7,2.37,26,4.63,11,7,4,64,16,0,17,17,4,4.41,7,9.06,178,68,0.01,54,50.14,53,81,14,18,61,15.46,19.87,9,18,9,17,5,0,155,179.07,44,57,14,51.56,82,53,40,70,1,0,0,283,79,16,19,64,10,22,30,82,4,58.71,34,3.13,5.15,251,95,4.9,110,13,12,1,3,42,54,0,8,1,17,9,20,62,18,16,68,15,17.38,14.36,0.96,97,-3.02,16.72,13.93
Claude Kayibanda,Bedford Town,457,Right Defensive Midfielder,Right Centre Midfielder,Rwanda,20,,0,0,0.02,0.02,1,0,0,0,,0,0,0.16,2,0,0.16,2,0,0,0,0,0.18,3,-0.18,4,4,0,100,4,0,5,5,8,6.06,16,12.09,115,61,0,33,36.75,19,52,15,23,63,8.78,14.83,13,0,9,63,5,0,87,49.03,20,24,7,41.39,24,28,12,50,1,0,0,130,59,8,35,33,18,22,17,57,-3,46.74,12,0.19,0.34,90,91,6.59,23,1,1,0,0,1,2,0,0,0,0,0,41,52,7,39,52,9,22.29,20.49,0.88,99,-1.81,19.61,20.21
Cody Cooke,Torquay United,1333,Centre Forward,Left Centre Forward,England,33,185,5,3,5.34,0.28,19,16,32,3,100,1.7,3,1.5,11,3,1.5,11,0,0,0,6,6.84,30,-0.84,3,2,1,67,21,0,22,33,3,2.13,4,5.08,206,58,0,42,65.36,25,42,7,10,78,8.69,10.82,22,50,2,49,115,0,177,205.99,39,53,15,66.34,138,78,48,91,2,0,0,298,50,5,12,38,7,10,56,48,-3,64.71,21,4.67,9.6,175,81,4.79,90,8,8,0,1,60,68,2,0,1,33,6,32,53,15,22,56,22,14.63,12.86,0.96,97,-1.77,14.03,12.48
Cole Jarvis,Merthyr Town FC,2493,Right Centre Midfielder,Right Centre Back,Wales,24,,6,6,5.5,0.13,41,15,44,1,,6.77,4,2.76,24,4,2.76,24,0,0,0,10,8.26,65,1.74,37,23,14,62,10,1,51,54,13,13.32,87,110.1,432,189,0.02,145,41.02,82,266,40,53,70,54.45,67.77,15,23,17,58,89,1,379,480.45,112,103,28,47.37,164,43,58,56,1,0,0,1093,76,52,17,58,99,77,22,64,-12,44.67,107,14.84,19.45,860,94,5.93,208,15,15,0,6,99,114,0,13,4,17,14,27,62,11,30,60,10,18.83,16.36,0.97,98,-2.48,18.21,16.03
Cole Kpekawa,Bedford Town,1067,Left Centre Back,Centre Back,England,30,191,0,0,1.09,0.18,6,0,33,0,,0.47,0,0.12,1,0,0.12,1,0,0,0,0,1.21,7,-1.21,0,0,0,,5,0,1,1,12,5.97,109,62.6,45,24,0.12,24,17.48,15,126,8,20,100,4.27,10.24,6,100,0,66,51,2,31,22.04,6,9,2,26.23,0,0,0,0,0,0,0,219,58,32,79,40,123,66,26,46,-12,36.13,27,2.24,2.57,102,99,3.01,21,2,2,0,0,12,14,0,50,1,100,0,48,48,4,52,43,5,30.42,24.92,0.89,83,-5.5,26.96,20.64
Connell Rawlinson,Chester,392,Left Centre Back,Centre Back,Wales,34,185,1,1,0.18,0.09,2,50,50,0,,0.48,0,0.91,1,0,0.91,1,0,0,0,1,1.08,3,-0.08,1,1,0,100,0,0,2,0,8,8.26,11,11.48,18,12,0.05,5,21.16,5,42,0,8,0,0,8.26,3,50,2,44,8,0,16,15.32,5,3,1,25.63,0,0,0,0,1,0,0,191,89,22,13,81,12,26,5,40,-49,36.71,6,2.08,3.14,146,99,4.35,8,0,0,0,2,9,9,0,,0,,2,22,74,4,25,63,13,23.33,19.64,0.99,128,-3.69,23.06,25.09
Connor Barratt,Bedford Town,392,Right Centre Back,Left Back,Republic of Ireland,22,189,0,0,0.49,0.16,3,0,67,1,,0.64,0,0.15,2,0,0.15,2,0,0,0,0,0.64,5,-0.64,0,0,0,,3,0,2,1,6,5.25,29,20.15,49,17,0.02,20,27.99,8,46,7,13,88,4.57,9.82,3,0,1,45,5,0,39,32.98,16,11,5,33.71,11,28,5,45,0,0,0,108,67,13,26,39,36,26,25,59,-8,45.4,13,0.69,0.96,70,97,4.62,24,2,2,0,1,7,9,0,50,1,100,0,42,53,5,29,67,4,26.61,23.66,0.8,73,-2.95,21.41,17.18
Connor Douglas,Buxton,683,Right Wing,Right Wing Back,England,20,178,1,1,0.64,0.07,9,11,11,2,,0.23,3,0.78,11,3,0.78,11,0,0,0,4,1.42,20,2.58,20,11,9,55,8,0,24,26,1,1.08,12,13.83,117,44,0,43,47.89,31,48,14,15,74,16.19,17.27,10,38,5,46,12,0,93,112.39,31,28,4,50.89,46,49,21,75,1,0,0,186,61,10,16,43,15,20,17,68,6,64.2,25,1.83,2.62,173,85,7.02,60,11,11,0,3,32,43,0,73,12,43,6,18,66,15,20,67,13,19.14,16.7,0.97,93,-2.43,18.63,15.6
Connor Kirby,Buxton,2805,Right Defensive Midfielder,Left Defensive Midfielder,England,27,169,3,3,1.73,0.04,41,7,22,1,,1.62,1,1.41,17,0,0.84,12,1,0.57,5,4,3.13,58,0.87,7,4,3,57,21,0,16,19,34,42.06,75,95.48,528,273,0.04,186,38.09,179,401,61,95,76,75.27,117.32,42,39,19,56,35,0,425,494.37,123,118,31,42.36,146,34,64,54,8,0,0,1339,74,141,14,47,96,279,14,71,-3,48.76,172,11.2,12.03,993,98,4.71,284,28,16,12,1,28,44,3,21,6,25,4,26,65,9,29,65,6,24.07,20.35,0.9,95,-3.71,21.54,19.27
Connor Lawless,Dagenham & Redbridge,1552,Left Wing Back,Left Defensive Midfielder,England,24,173,0,0,0.35,0.05,7,0,57,0,,0.7,1,1.45,16,1,1.34,15,0,0.11,1,1,1.8,23,-0.8,11,6,5,55,15,0,15,25,28,26.74,34,29.91,359,146,0.02,136,40.3,78,169,36,64,80,36.49,63.23,25,53,9,48,23,1,300,294.37,105,82,29,44.05,113,38,55,67,4,0,0,580,71,44,82,44,45,89,16,67,-4,50.16,62,7.1,8.23,435,94,4.08,118,21,18,3,0,16,34,2,24,5,25,0,27,65,9,31,60,9,21.37,17.27,0.92,97,-4.1,19.56,16.79
Connor Roberts,Chesham United FC,1517,Right Wing Back,Left Wing Back,England,29,181,1,1,1.89,0.07,26,4,15,2,,1.56,3,2.32,23,3,1.9,17,0,0.42,6,4,4.2,49,-0.2,11,7,4,64,22,0,10,16,16,14.17,41,38.34,239,119,0.04,103,34.18,72,159,29,45,62,24.23,38.4,12,38,18,52,17,0,201,189.97,65,40,10,39.14,65,32,26,65,3,0,0,509,64,54,7,39,52,126,13,63,-1,54.79,76,6.79,8.45,382,96,4.45,140,39,26,13,4,38,64,2,26,12,34,5,32,56,12,32,52,16,24.18,20.63,0.85,87,-3.55,20.49,18.01
Connor Stevens,Chesham United FC,2871,Right Centre Back,Left Centre Back,England,28,187,1,1,0.55,0.06,9,11,22,0,,0.83,4,3.32,12,4,3.32,12,0,0,0,5,3.86,21,1.14,9,4,5,44,28,0,11,16,25,26.82,122,123.79,297,141,0.08,173,28.86,90,428,39,64,75,37.37,64.19,11,62,13,63,95,2,247,253.2,108,58,28,34.56,63,26,30,52,3,0,0,1190,70,76,15,36,146,188,17,58,-12,40.31,87,9.84,10.93,811,98,4.24,146,13,13,0,17,97,110,1,15,3,30,28,38,56,7,33,58,9,21.8,18.42,0.86,87,-3.38,18.81,16.11
Connor Wood,Peterborough Sports FC,1746,Left Back,Left Wing Back,England,29,177,0,0,1.31,0.06,23,0,26,1,,1.45,3,1.93,23,2,1.62,19,1,0.31,4,3,3.23,46,-0.23,21,16,5,76,15,0,17,17,25,27.8,66,77.65,222,93,0.03,91,31.88,83,235,27,52,77,32.15,59.95,11,27,8,64,43,0,186,224.49,62,50,17,35.53,50,27,29,58,2,0,1,793,66,57,80,34,82,152,14,62,-4,53.32,95,8.86,11.56,610,97,4.44,184,36,26,10,4,31,57,1,31,17,37,7,35,54,11,32,51,17,22.05,19.11,0.85,92,-2.94,18.81,17.54
Connor Woods,Chester,1662,Left Wing,Left Midfielder,England,28,172,7,2,3.72,0.1,38,5,53,3,100,4.89,0,1.42,22,0,1.15,16,0,0.27,6,2,5.14,60,-3.14,52,36,16,69,15,0,45,46,23,18.54,16,13.55,276,97,0.01,68,49.99,74,133,20,43,77,18.64,37.18,14,33,6,47,32,1,242,204.8,52,55,16,52.75,135,56,47,85,5,0,0,498,67,31,13,44,26,61,25,64,-3,63.97,63,8.33,10.04,483,90,6.41,189,25,12,13,9,83,95,2,28,11,35,10,22,60,18,20,58,22,18.85,16.59,0.91,105,-2.26,17.08,17.42
Conor Harris,Farnborough,572,Left Defensive Midfielder,Centre Defensive Midfielder,England,,,1,1,0.34,0.07,5,20,40,0,,0.38,0,1.3,6,0,1.3,6,0,0,0,1,1.64,11,-0.64,3,1,2,33,4,0,4,5,10,6.92,14,9.88,97,53,0.03,42,35.62,42,86,10,20,77,8.65,15.57,6,25,3,50,9,0,81,70.64,26,25,9,37.95,23,28,13,52,1,0,0,189,67,14,18,47,17,27,15,55,-12,50.53,26,3.24,3.63,115,96,4.71,43,5,5,0,2,13,18,0,0,0,0,6,33,58,9,30,65,5,21.08,16.17,0.92,96,-4.92,19.36,15.55
Corey McKeown,Spennymoor Town,2197,Left Wing,Right Wing Back,England,24,173,0,0,2.49,0.09,29,0,34,2,,1.49,1,2.91,29,1,2.87,28,0,0.03,1,1,5.4,58,-4.4,51,40,11,78,31,1,40,50,24,16.55,18,15.97,441,194,0.02,137,45.71,94,195,29,53,56,20.15,36.7,17,26,23,34,15,0,395,306.85,116,95,33,48.6,187,47,79,83,2,0,0,671,75,30,17,49,31,48,24,69,-7,56.37,75,8.18,9.6,653,92,8.04,218,25,22,3,10,73,95,6,16,7,20,21,18,61,21,17,59,24,17.98,16.45,0.94,104,-1.53,16.97,17.06
Corey Panter,Dagenham & Redbridge,2696,Left Centre Back,Left Back,England,25,186,0,0,0.61,0.06,10,0,0,0,,0,3,1.87,17,1,0.9,9,2,0.97,8,3,2.47,27,0.53,3,1,2,33,13,0,5,6,32,30.69,151,137.81,350,167,0.07,171,27.35,63,410,43,75,78,35.47,66.16,24,57,12,62,78,0,287,261.99,108,80,29,33.51,57,20,32,40,6,0,1,1115,62,153,74,37,221,347,16,52,-10,40.11,129,8.82,9.5,752,99,4.42,144,34,15,19,2,17,32,3,41,15,25,4,44,52,4,44,47,10,28.44,27.35,0.83,83,-1.09,23.62,22.62
Corey Whelan,Fylde,2746,Left Centre Back,,Republic of Ireland,28,185,1,1,1.45,0.1,15,7,33,0,,1.73,1,0.99,7,1,0.99,7,0,0,0,2,2.44,22,-0.44,6,5,1,83,15,0,7,7,42,60.01,186,265.7,256,118,0.08,125,24.76,45,377,29,71,85,46.02,106.03,28,29,5,69,119,0,199,287.17,68,58,17,31.73,33,17,23,40,6,0,0,1713,89,148,9,73,205,183,11,72,-17,35.49,94,16.8,18.37,1366,99,6.58,125,1,1,0,4,38,39,1,100,1,17,6,21,74,5,26,66,9,21.48,18.23,0.98,101,-3.25,21,18.37
Corie Andrews,Enfield Town FC,385,Left Centre Forward,Centre Forward,England,28,180,1,1,0.23,0.08,3,33,33,1,,0.08,3,0.96,10,3,0.96,10,0,0,0,4,1.19,13,2.81,1,0,1,0,11,0,6,10,0,0,1,0.46,70,28,0,13,63.99,9,16,2,2,100,1.01,1.01,3,,0,10,3,0,68,37.91,12,15,4,65.3,52,76,14,93,0,0,0,69,69,1,24,100,2,0,37,58,-11,69.61,7,2.15,3.34,62,89,4.54,31,3,3,0,3,25,28,0,0,2,50,7,9,79,13,6,77,16,14.12,13.18,1.05,110,-0.94,14.84,14.51
Corie Andrews,Maidenhead United,400,Centre Forward,Left Centre Forward,England,28,180,0,0,0.94,0.19,5,0,80,3,,0.95,0,0.31,5,0,0.31,5,0,0,0,0,1.25,10,-1.25,2,0,2,0,8,0,15,21,0,0,1,1.4,91,32,0.05,25,68.55,13,17,1,1,25,1.27,1.27,8,0,3,11,6,0,82,87.92,25,14,5,67.9,69,84,13,93,1,0,1,64,68,3,25,75,1,4,31,75,7,76.98,3,1.94,2.29,73,70,3.43,34,1,1,0,2,23,24,0,0,1,33,6,9,60,31,3,59,38,13.04,10.52,1.06,115,-2.52,13.87,12.09
Cormac Daly,Hereford FC,566,Left Midfielder,Right Wing,Scotland,19,,2,2,1.67,0.1,16,13,38,5,,1.59,1,0.97,12,1,0.97,12,0,0,0,3,2.64,28,0.36,11,8,3,73,1,0,12,16,3,3.03,6,6.3,87,40,0,29,48.1,29,43,10,13,83,10.06,13.1,4,0,2,8,1,0,74,76.87,22,23,8,51.52,39,53,13,57,1,0,0,153,74,6,41,55,8,9,23,61,-12,62.42,17,1.89,3.89,153,90,9.78,61,6,6,0,4,22,28,0,33,6,46,6,13,66,21,13,69,18,16.94,14.24,1,88,-2.7,16.98,12.57
Craig Eastmond,Eastbourne Borough,1918,Centre Defensive Midfielder,Right Defensive Midfielder,England,35,183,0,0,0.98,0.05,19,0,26,1,,0.97,3,1.67,15,3,1.66,14,0,0.02,1,3,2.65,34,0.35,21,15,6,71,39,0,20,25,31,26.67,65,64.49,419,188,0.03,171,37.69,158,375,49,80,71,54.84,81.52,36,43,20,61,46,0,334,365.38,119,105,29,41.86,113,34,63,60,4,0,0,740,72,73,13,51,80,127,17,68,-4,48.02,92,6.47,7.62,458,93,4.51,139,17,15,2,2,20,35,1,6,2,22,2,31,63,6,32,65,4,23.47,19.84,0.93,96,-3.62,21.88,19.02
Craig Fasanmade,Hampton & Richmond,1950,Right Wing,Right Centre Forward,England,25,182,5,5,4.06,0.11,37,14,41,5,,5.95,1,1.07,14,1,1.07,14,0,0,0,6,5.14,51,0.86,14,5,9,36,17,0,29,60,8,7.36,16,11.76,426,148,0,99,54.71,50,104,18,26,72,12.2,19.56,16,40,7,25,32,0,393,325.5,89,96,28,56.84,242,62,79,82,1,0,0,310,65,10,21,36,19,25,29,56,-9,63.11,24,4.4,7.02,275,80,5.48,107,7,7,0,8,74,81,0,29,5,33,16,13,64,23,9,66,24,16.39,13.26,0.91,94,-3.14,14.85,12.51
Craig Hewitt,Chorley,798,Left Midfielder,Left Centre Midfielder,England,22,,5,2,0.69,0.05,13,15,54,2,100,0.96,0,1.2,11,0,1.2,11,0,0,0,2,1.89,24,0.11,22,16,6,73,11,0,36,24,2,2.01,6,4.57,120,44,0,39,48.94,38,68,10,12,91,5.95,7.96,3,50,1,23,3,0,107,72.67,32,28,9,50.8,58,54,23,82,0,0,0,227,65,6,20,33,9,15,21,62,-3,65.81,26,3.3,4.03,237,85,7.81,84,12,12,0,8,43,55,0,42,9,29,11,16,66,18,11,65,24,15.96,14.57,0.92,91,-1.39,14.64,13.28
