Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Ilani Edwards,Hereford FC,862,Centre Attacking Midfielder,Right Centre Midfielder,England,20,,0.1,0.1,0.29,0.1,3.03,3,38,6,,0.3,0.1,0.05,0.84,0.1,0.05,0.84,0,0,0,0.21,0.35,3.86,-0.14,2.82,1.67,1.15,59,0.63,0,2.61,2.82,0.63,0.68,0.94,0.83,19.84,7.83,0.03,5.12,48.83,4.59,7.31,1.36,1.98,50,1.17,1.86,0.84,24,1.36,37,1.15,0,17.75,12.74,4.07,5.12,1.36,51.28,8.46,48,3.86,76,0.1,0,0,18.79,74,1.25,21,67,1.36,1.46,22,60,-14,59.33,3.13,0.33,0.51,22.03,88,7.76,7.31,0.73,0.73,0,0.1,3.86,4.59,0,0,0.42,50,0.31,20,60,20,24,60,16,17.57,13.96,1.02,119,-3.61,17.88,16.66
Isaac Buckley-Ricketts,Macclesfield Town,1266,Right Wing,Right Midfielder,England,28,178,0.28,0.28,0.3,0.18,1.71,17,38,3,,0.29,0.07,0.16,1.21,0.07,0.16,1.21,0,0,0,0.36,0.47,2.92,-0.11,2.35,1.07,1.28,45,2.06,0,2.63,3.41,0.28,0.38,0.5,0.53,17.14,8.11,0.01,6.33,50.69,4.91,8.11,1.71,1.99,60,1.89,2.27,1.07,16,1.14,43,1.28,0,14.36,16.04,4.83,3.41,1.28,51.78,7.89,55,2.63,77,0.07,0,0,25.03,74,0.92,11,57,0.71,1.42,21,64,-10,64.17,2.99,0.38,0.7,27.59,86,6.62,10.59,1.21,1.21,0,0.14,4.27,5.47,0.14,18,0.28,14,0.36,16,62,22,16,54,30,16.18,13.8,0.97,104,-2.39,15.68,14.35
Isaac James Millar Pitblado,Eastbourne Borough,1669,Left Back,Left Wing Back,Scotland,24,169,0.05,0.05,0.02,0.05,0.32,17,17,0,,0,0.11,0.15,1.19,0.05,0.1,0.7,0.05,0.05,0.49,0.16,0.16,1.51,0,0.32,0.22,0.11,67,0.16,0,0.76,0.49,0.86,0.67,2.86,2.94,15.8,6.85,0.03,5.12,32.73,2.97,8.95,1.67,2.53,76,1.6,2.28,0.7,57,0.54,50,1.29,0,13.43,13.05,3.99,3.18,1.08,35.58,3.61,27,1.89,59,0.05,0.05,0,29.56,57,3.83,84,37,3.83,9.28,12,57,0,54.35,3.67,0.25,0.31,20.6,96,3.35,6.74,1.89,0.92,0.97,0.05,0.59,1.51,0,23,0.54,26,0.05,41,50,10,39,42,18,26.19,21.84,0.86,93,-4.35,22.57,20.37
Isaac Philpot,Horsham FC,2304,Left Centre Back,Right Centre Back,England,31,190,0,0,0,0.12,0.04,0,0,0,,0,0,0.01,0.2,0,0.01,0.2,0,0,0,0,0.02,0.23,-0.02,0.23,0.2,0.04,83,0.39,0,0.27,0.2,0.74,0.65,5.7,5.91,8.87,3.71,0.04,4.49,23.28,0.98,10.74,1.21,1.95,91,1.14,1.79,0.66,25,0.12,52,1.87,0,6.99,6.63,2.89,1.45,0.43,27.27,0.82,12,0.59,41,0.12,0,0,41.32,83,3.83,15,59,6.44,5.74,11,64,-19,32.94,2.11,0.33,0.34,31.83,99,4.35,3.24,0.31,0.16,0.16,0.04,0.59,0.74,0.04,13,0.12,60,0.23,26,67,6,41,53,6,22.71,21.38,0.93,94,-1.33,21.09,20.04
Isaac Westendorf,Oxford City,1146,Centre Forward,Right Centre Forward,England,25,173,0.24,0.24,0.25,0.13,1.96,12,56,5,,0.39,0.31,0.21,1.1,0.31,0.21,1.1,0,0,0,0.55,0.46,3.06,0.09,1.02,0.79,0.24,77,1.41,0.08,2.12,2.99,0.08,0.03,0.71,0.51,25.85,10.68,0,5.11,60.28,2.36,4.48,1.41,1.49,78,1.15,1.17,2.91,0,0.39,23,1.65,0,21.61,16.25,4.4,4.95,1.26,62.19,15.08,70,3.85,78,0.39,0,0,15.71,68,0,10,0,0.71,0.24,39,71,3,66.98,1.73,0.23,0.57,17.21,79,7.62,6.44,0.55,0.55,0,0.31,4.4,4.95,0.08,14,0.16,40,0.71,12,68,21,9,65,27,13.27,11.47,0.99,112,-1.8,13.11,12.89
J.Abbey,Alfreton Town,543,Centre Attacking Midfielder,Right Centre Midfielder,Netherlands,24,191,0.33,0.33,0.15,0.08,1.82,18,27,3,,0.11,0,0.03,0.5,0,0.03,0.5,0,0,0,0.33,0.17,2.32,0.16,0.99,0.66,0.33,67,0.83,0,1.16,2.32,0.83,0.41,1.16,0.81,13.93,4.48,0.01,4.31,51.8,4.14,8.62,0.17,0.99,50,0.09,0.49,1.33,50,0.17,31,0.66,0,12.43,7.38,3.98,3.15,0.66,55.92,7.13,57,2.16,68,0,0,0,19.23,69,1.16,20,54,1.33,1.99,30,61,-8,58.4,1.33,0.31,0.36,16.74,87,4.6,6.13,0.66,0.33,0.33,0,2.82,3.15,0,0,0,0,0.33,21,63,16,22,51,27,17.12,12.26,0.9,94,-4.86,15.41,11.56
J.Alves,Bath City,1148,Right Midfielder,Right Wing,England,26,,0.08,0.08,0.09,0.06,1.49,5,26,3,,0.07,0,0.08,0.71,0,0.05,0.55,0,0.03,0.16,0.08,0.17,2.2,-0.09,2.04,1.02,1.02,50,1.33,0.08,2.2,2.59,0.24,0.14,1.33,0.93,15.52,6.27,0.03,4.86,40.83,3.61,7.6,1.18,1.41,65,0.51,0.66,1.33,42,0.63,53,1.49,0,13.09,7.98,3.68,2.43,0.86,43.24,5.33,41,1.96,81,0.31,0,0,19.36,61,0.55,77,19,1.88,2.27,28,63,2,60.35,2.67,0.24,0.33,19.68,87,6.98,6.19,0.63,0.47,0.16,0.16,1.96,2.43,0,0,0.16,11,0.47,26,61,13,24,59,16,19.61,16.79,0.79,76,-2.82,15.54,12.71
J.Bartolo,Chesham United FC,305,Centre Forward,Right Centre Forward,Gibraltar,20,184,0.3,0.3,0.6,0.23,2.66,11,33,7,,0.43,0,0.04,0.3,0,0.04,0.3,0,0,0,0.3,0.64,2.95,-0.34,2.66,2.07,0.59,78,1.18,0,4.13,4.73,1.18,1.41,0.3,0.11,31.31,10.04,0,6.2,65.7,2.95,3.25,1.48,2.66,100,1.38,2.8,1.18,100,0,0,0,0,28.65,27.89,5.61,8.86,2.66,66.36,22.15,77,7.97,90,0,0,0,10.34,79,0.59,10,40,0.3,1.48,26,80,1,63.26,1.77,0.47,0.6,19.2,72,8.44,3.84,0.59,0.59,0,0,3.84,4.43,0,0,0,0,0,16,66,18,15,69,15,17.74,11.45,0.88,106,-6.29,15.69,12.18
J.Brivio,Horsham FC,2353,Left Centre Back,Right Centre Back,England,33,,0.04,0.04,0.05,0.15,0.34,11,56,0,,0.11,0,0.03,0.42,0,0.03,0.42,0,0,0,0.04,0.08,0.76,-0.04,0.42,0.34,0.08,82,0.42,0,0.5,0.61,0.42,0.42,4.93,4.85,10.86,6.16,0.06,5.7,27.89,2.18,12.7,1.34,1.76,71,1.31,1.73,0.65,48,0.54,51,2.56,0,8.87,8.46,3.48,2.49,0.84,35.75,2.03,23,0.96,38,0,0,0.04,43.87,80,4.4,15,54,6,7.04,13,70,-10,35.02,2.91,0.32,0.37,34.04,98,4.94,4.36,0.27,0.27,0,0.08,0.92,1.19,0.04,14,0.04,50,0.08,29,66,5,35,56,9,23.33,21.32,0.93,88,-2.01,21.59,18.67
J.Butler,Marine,421,Right Centre Back,,England,26,,0,0,0.04,0.06,0.64,0,33,0,,0.04,0.21,0.01,0.43,0.21,0.01,0.43,0,0,0,0.21,0.05,1.07,0.16,0,0,0,,0.43,0,0.21,0.21,2.78,1.84,6.2,4.34,11.54,5.34,0.13,7.05,25.96,1.92,12.18,1.5,4.27,78,0.99,2.83,0.85,67,0.43,56,2.14,0.21,9.19,4.81,3.63,1.5,0.64,31.19,2.14,23,0.64,43,0.21,0,0,20.73,56,2.56,33,32,7.05,7.05,12,50,-6,35.15,1.5,0.21,0.35,9.19,98,3.47,1.71,0.21,0.21,0,0,1.28,1.5,0,0,0,0,0,67,30,3,75,25,0,31.77,27.46,0.81,77,-4.32,25.68,21.27
J.Gilbert,Maidstone United,2450,Centre Attacking Midfielder,Right Wing Back,England,25,181,0.26,0.26,0.3,0.15,2.06,13,38,3,0,0.3,0.11,0.15,1.32,0.11,0.13,0.99,0,0.02,0.33,0.37,0.46,3.38,-0.09,0.73,0.44,0.29,60,0.51,0,1.47,2.09,0.7,0.62,0.73,0.55,28.29,13.56,0.02,8.23,56.49,4.26,7.09,2.09,2.79,75,1.82,2.44,1.95,36,0.7,27,1.07,0,24.25,21.63,6.91,7.27,2.17,57.95,15.28,63,5.69,78,0.26,0,0,24.8,59,1.58,19,30,1.4,4.56,22,56,-3,66.89,2.17,0.43,0.69,19.73,90,6.09,9.7,1.36,0.73,0.62,0.33,4.26,5,0.11,35,0.62,23,0.73,19,62,19,14,61,25,21.34,18.55,0.87,89,-2.78,18.54,16.59
J.Hedges,Salisbury,2189,Left Wing,Right Wing,England,22,,0.21,0.16,0.21,0.08,2.67,6,34,4,100,0.24,0.12,0.22,2.43,0.08,0.15,1.6,0.04,0.07,0.82,0.29,0.43,5.1,-0.15,2.51,1.56,0.95,62,1.03,0.04,2.88,3.25,0.16,0.12,0.74,0.73,14.92,5.3,0.01,4.52,55.12,4.4,7.48,0.66,0.82,55,0.56,0.68,0.7,24,0.53,32,0.78,0.04,13.61,13.56,3.78,3.99,1.27,57.01,8.68,64,3.29,82,0.08,0,0,26.23,55,2.1,11,32,1.11,6.09,18,53,-2,65.21,3.78,0.35,0.6,27.67,88,6.86,8.63,2.38,1.27,1.11,0.58,4.15,5.43,0.08,16,0.7,29,0.78,24,67,9,25,63,12,22.36,17.28,0.86,96,-5.09,19.24,16.52
J.Hicks,Weston-super-Mare AFC,813,Right Defensive Midfielder,Centre Attacking Midfielder,England,20,,0,0,0.09,0.09,1,0,11,2,,0,0.11,0.11,0.66,0.11,0.11,0.66,0,0,0,0.11,0.2,1.66,-0.09,1,0.77,0.22,78,0.55,0.11,1.88,1.44,1.44,1,2.1,1.62,21.8,9.74,0.02,7.63,44.11,5.2,11.18,1.88,3.32,55,1.33,2.33,1.22,30,1.55,38,1.33,0,18.81,16.33,5.86,6.53,2.21,47.37,7.63,41,4.65,71,0.11,0,0,29.1,71,1,14,36,2.66,2.21,23,67,-4,55.51,3.1,0.3,0.4,20.14,91,5.8,7.3,0.77,0.77,0,0.11,1.44,2.21,0.11,0,0.22,33,0.22,19,68,13,21,64,15,18.48,16,0.95,88,-2.48,17.48,14.12
J.Johnston,Buxton,1331,Right Wing,Centre Forward,England,22,,0.07,0.07,0.22,0.12,1.89,4,18,5,,0.14,0.14,0.13,0.54,0.14,0.12,0.47,0,0,0.07,0.2,0.35,2.43,-0.15,2.23,0.95,1.28,42,1.62,0.07,2.77,3.79,0.27,0.27,0.27,0.35,13.72,5,0,3.18,60.69,2.77,4.19,0.74,1.01,92,1.02,1.29,1.55,75,0.07,30,0.88,0,11.42,12.7,2.91,2.16,0.81,61.71,7.98,70,1.96,91,0.27,0,0,12.3,59,0.34,16,33,0.41,0.88,28,54,-5,64.59,1.22,0.26,0.48,16.56,80,9.24,3.85,0.47,0.41,0.07,0.41,3.58,3.99,0,14,0.34,24,0.61,15,65,20,12,65,23,16.12,14.29,0.96,89,-1.83,15.49,12.72
J.Keeya,Salisbury,2590,Left Defensive Midfielder,Right Centre Midfielder,Republic of Ireland,22,,0.1,0.1,0.07,0.05,1.39,8,30,2,,0.06,0,0.07,0.83,0,0.06,0.8,0,0.01,0.03,0.1,0.13,2.22,-0.03,1.67,1.15,0.52,69,1.39,0.03,2.12,2.22,0.83,0.77,2.19,2.25,19.74,8.27,0,6.6,40.88,6.01,12.86,2.47,3.3,77,2.65,3.43,1.39,47,0.73,44,1.63,0.03,15.88,16.99,4.76,5.11,1.84,44.04,6.36,40,2.88,56,0.14,0,0,38.99,76,1.7,11,48,2.71,3.06,25,70,-6,51.75,4.27,0.32,0.37,34.05,93,4.05,8.9,0.52,0.49,0.03,0.1,1.29,1.77,0.07,20,0.14,33,0.17,22,64,14,21,70,9,18.05,15.07,0.94,99,-2.99,16.89,14.98
J.Maskell,Darlington,1951,Right Centre Forward,Centre Forward,England,21,178,0.46,0.46,0.42,0.15,2.77,17,48,4,,0.52,0.05,0.1,0.78,0.05,0.1,0.78,0,0,0,0.51,0.52,3.55,-0.02,0.88,0.55,0.32,63,1.34,0,1.57,2.77,0.32,0.28,1.11,1.17,16.01,4.2,0.03,3.6,60.86,3.83,5.81,0.51,0.83,92,0.44,0.72,2.03,50,0.05,53,5.4,0,13.56,14.03,2.86,4.75,1.06,65.79,10.7,79,4.15,87,0.09,0,0,24.54,58,0.46,8,29,1.52,1.15,36,52,-6,62.31,1.85,0.72,0.92,17.11,87,4.27,7.52,0.6,0.6,0,0.55,7.1,7.7,0.09,8,0.14,20,0.92,22,60,18,18,63,18,15.54,14.52,0.92,91,-1.02,14.26,13.16
J.Meddows,AFC Telford United,1903,Right Wing,Left Back,England,23,180,0.24,0.24,0.15,0.1,1.47,16,48,2,,0.15,0.28,0.16,1.13,0.28,0.16,1.09,0,0,0.05,0.52,0.3,2.6,0.22,1.51,1.04,0.47,69,0.61,0,1.75,1.75,0.8,0.67,1.42,1.38,23.03,12.1,0.02,8.09,43.26,4.02,7.85,2.84,3.64,67,2.73,3.4,0.99,33,1.42,33,0.43,0,19.2,18.62,6.15,4.3,1.18,45.61,8.61,45,2.98,69,0.14,0,0,32.01,76,1.47,74,36,1.7,3.74,17,81,5,56.14,3.55,0.51,0.68,29.93,93,5.39,9.88,0.99,0.76,0.24,0.38,2.93,3.69,0.05,29,0.38,29,0.85,24,57,19,20,53,27,19.8,15.94,0.87,94,-3.86,17.16,15
J.Poffley,Chippenham Town,716,Left Centre Back,Right Centre Back,England,20,,0.13,0.13,0.1,0.41,0.25,50,50,0,,0.12,0,0,0,0,0,0,0,0,0,0.13,0.1,0.25,0.02,0.25,0.25,0,100,0.5,0,0.13,0.13,0.38,0.51,4.65,3.61,10.06,4.65,0.05,3.65,24.2,0.88,9.18,1.26,1.63,71,1.3,1.81,0.75,20,0.5,60,2.64,0,8.05,8.17,2.14,2.51,0.25,30.44,2.01,25,1.01,40,0.25,0,0,32.06,83,2.14,5,53,4.78,3.9,13,66,-17,30.4,0.5,0.34,0.34,23.01,100,4.14,0.75,0,0,0,0.13,0.75,0.75,0,,0,,0.13,25,72,4,33,50,17,21.68,17.24,0.94,107,-4.44,20.46,18.49
J.Sommerton,Salisbury,2326,Left Back,Left Centre Back,England,25,,0.04,0.04,0.06,0.13,0.43,9,36,0,,0.09,0.04,0.07,0.7,0.04,0.07,0.66,0,0,0.04,0.08,0.12,1.12,-0.05,1.08,0.66,0.43,61,1.2,0,0.89,0.77,1.08,1.33,4.06,4.21,11.57,4.72,0.05,5.26,28.42,2.98,13.62,1.82,2.9,82,2.1,3.43,0.58,50,0.39,62,2.98,0.04,9.17,10.37,3.17,2.01,0.62,33.32,2.13,23,1.12,56,0,0,0,41.29,74,2.13,84,38,5.3,4.33,16,57,-17,45.21,3.79,0.42,0.5,32.97,97,6.01,6.81,0.81,0.7,0.12,0.04,0.93,1.63,0,43,0.35,50,0.04,34,56,10,31,56,13,20.24,20.72,0.89,87,0.48,18.07,18.13
J.White,Hemel Hempstead Town,2299,Left Defensive Midfielder,Centre Attacking Midfielder,England,27,,0.16,0.08,0.1,0.12,0.86,9,32,1,67,0.11,0.16,0.06,0.63,0.16,0.06,0.59,0,0,0.04,0.23,0.17,1.49,0.07,0.51,0.43,0.08,85,1.06,0.04,1.33,0.82,0.9,0.86,1.61,1.47,13.59,5.76,0.03,4.54,47.24,8.22,14.25,1.21,2.11,72,1.15,2,0.94,42,0.47,46,1.53,0,11.43,11.31,3.29,4.15,1.33,51.97,5.95,52,2.78,67,0.2,0,0,31.87,70,1.8,22,38,2.23,4.15,22,66,-4,54.37,2.9,0.34,0.44,23.49,95,4.43,8.61,0.86,0.74,0.12,0.23,1.88,2.62,0.04,9,0.16,33,0.35,28,60,12,27,61,11,21.05,17.65,0.91,96,-3.4,19.18,16.92
Jack Bainbridge,Chester,2182,Centre Defensive Midfielder,Left Defensive Midfielder,England,28,183,0,0,0.13,0.11,1.24,0,37,2,,0.1,0,0.05,0.82,0,0.05,0.82,0,0,0,0,0.18,2.06,-0.18,0.7,0.41,0.29,59,1.11,0,0.74,1.24,0.78,0.63,2.35,2.25,15.59,7.38,0.03,6.64,38.37,5.32,13.82,1.9,2.68,73,1.85,2.49,0.99,38,0.7,64,2.06,0,12.7,11.43,4.91,3.59,1.57,43.54,4.87,38,2.35,66,0.16,0,0.04,26.93,71,0.58,22,29,2.6,1.73,20,65,-7,51.46,2.23,0.43,0.52,16.79,93,5.5,5.4,0.41,0.41,0,0.08,2.23,2.64,0,10,0.08,100,0.21,31,58,11,24,66,9,17.74,15.38,0.93,102,-2.36,16.42,15.76
Jack Barham,Chelmsford City,1018,Centre Forward,Left Wing,England,30,177,0.09,0.09,0.21,0.12,1.77,5,35,4,,0.19,0,0.06,0.8,0,0.06,0.8,0,0,0,0.09,0.27,2.56,-0.19,0.88,0.53,0.35,60,0.8,0,1.41,2.65,1.15,1.01,1.15,0.9,12.55,5.13,0,2.74,55.23,3.53,5.48,1.15,2.3,76,1.3,2.31,1.59,50,0.35,48,4.42,0,9.81,10.28,1.77,2.03,0.44,61,6.72,68,1.68,83,0.09,0,0,19.53,45,0.8,8,26,1.68,2.56,32,42,-3,68.26,1.68,0.36,0.42,14.4,85,6.28,5.92,0.71,0.71,0,0.35,3.18,3.89,0,38,0.53,19,0.62,25,64,11,16,64,19,20.8,16.05,0.87,75,-4.75,18.02,12.04
Jack Bateson,Hemel Hempstead Town,1630,Right Centre Back,Left Centre Back,England,21,,0,0,0.04,0.12,0.33,0,33,0,,0.04,0.06,0.03,0.28,0.06,0.03,0.28,0,0,0,0.06,0.07,0.61,-0.02,0,0,0,,0.11,0,0.11,0.22,0.99,1.02,4.86,4.46,9.55,4.8,0.09,4.53,28.19,2.1,15.57,0.94,1.93,74,0.85,1.87,0.39,33,0.33,67,4.2,0,8.22,7.65,3.09,1.88,0.72,33.18,1.21,15,0.44,24,0.11,0,0,27.49,64,2.65,19,42,6.02,5.19,20,50,-13,39.26,2.37,0.2,0.2,14.08,99,4.97,2.93,0.06,0.06,0,0.22,1.66,1.71,0,0,0,0,0.28,46,49,5,42,58,0,25.88,23.9,0.92,92,-1.98,23.88,21.94
Jack Batten,Bath City,2411,Right Centre Back,Centre Back,England,30,191,0,0,0.03,0.07,0.52,0,43,0,,0.01,0.04,0.02,0.3,0.04,0.02,0.26,0,0,0.04,0.04,0.06,0.82,-0.02,0.15,0.04,0.11,25,0.45,0,0.07,0.37,1.27,0.87,7.69,5.17,10.15,5.19,0.06,4.89,24.04,1.72,16.12,1.49,2.76,80,0.96,1.83,0.78,55,0.37,66,5.19,0,7.88,5.39,2.84,1.6,0.71,28.47,0.9,11,0.37,23,0.3,0,0,27.25,66,1.98,12,37,8.55,4.55,21,58,-8,36.06,1.46,0.18,0.19,12.73,98,4.39,1.57,0.11,0.07,0.04,0.04,1.75,1.83,0.04,0,0,,0.19,42,54,4,55,38,7,23.98,21.4,0.88,87,-2.59,20.99,18.53
Jack Bearne,Oxford City,852,Right Wing,Right Midfielder,England,24,171,0.21,0.21,0.25,0.15,1.69,13,38,3,,0.14,0,0.11,0.42,0,0.06,0.32,0,0.05,0.11,0.21,0.36,2.11,-0.14,1.06,0.74,0.32,70,1.59,0,1.69,1.48,0.74,0.62,0.74,0.35,19.97,7.93,0,4.65,46.29,1.8,6.45,1.37,2.11,57,0.79,1.41,1.27,9,1.06,12,0.21,0,17.33,15.03,3.8,3.91,1.37,48.1,7.61,44,2.96,76,0.21,0,0,26,66,0.95,61,31,1.27,2.54,17,54,-12,56.26,2.96,0.33,0.59,23.78,92,7.14,7.82,1.59,1.16,0.42,0.11,2.01,3.17,0,27,0.53,26,0.11,20,68,11,28,57,15,18.25,17.9,0.89,82,-0.35,16.26,14.65
Jack Clarke,Kidderminster Harriers,600,Right Defensive Midfielder,Left Defensive Midfielder,Republic of Ireland,27,178,0.15,0.15,0.09,0.16,0.6,25,50,1,,0.17,0.15,0.24,1.35,0.15,0.24,1.35,0,0,0,0.3,0.33,1.95,-0.03,0.75,0.6,0.15,80,0.3,0,1.05,0.75,1.35,1.89,2.4,3.52,23.24,9.45,0.04,7.35,43.37,8.25,13.8,2.7,4.05,72,3.7,5.59,1.35,42,1.05,51,3.15,0,19.19,26.74,5.1,6.45,1.95,46.99,8.25,43,4.35,67,0.15,0,0,35.54,75,0.6,79,29,2.7,1.8,20,63,-12,58.61,3,0.61,0.64,24.89,94,4.34,11.1,1.95,1.8,0.15,0.6,1.8,3.6,0.15,15,0.45,60,0.75,27,63,10,22,72,7,17.36,15.62,0.92,89,-1.74,15.96,13.91
Jack Evans,Merthyr Town FC,3132,Centre Defensive Midfielder,Left Defensive Midfielder,Wales,28,178,0,0,0.01,0.05,0.17,0,33,0,,0.02,0.11,0.05,1.01,0.11,0.05,0.98,0,0,0.03,0.11,0.06,1.18,0.05,0.66,0.49,0.17,74,1.35,0,1.44,1.01,1.29,1.52,2.64,3.37,23.59,11.78,0.07,9.89,33.67,3.39,14.6,3.51,4.8,80,4.41,5.93,1.06,60,0.86,52,1.87,0.06,19.02,24.13,6.81,5.29,1.87,37.25,5.06,27,2.07,39,0.17,0,0,67.36,87,2.7,11,65,3.28,3.53,18,81,-6,40.22,5.26,0.62,0.66,51.64,98,3.68,8.25,0.34,0.34,0,0.06,0.46,0.8,0.03,0,0,0,0.14,27,66,8,38,60,2,17.65,16.19,0.98,102,-1.46,17.3,16.54
Jack Jones,Hemel Hempstead Town,542,Right Centre Midfielder,Right Defensive Midfielder,England,19,,0,0,0.05,0.03,1.5,0,22,2,,0,0,0.13,2.16,0,0.07,1,0,0.06,1.16,0,0.18,3.66,-0.18,1.33,1.16,0.17,88,1.33,0,1.33,1.16,0.5,0.31,0.83,0.54,17.28,7.48,0,7.14,42.19,7.31,13.13,1.83,2.33,73,1.87,2.18,0.66,50,0.66,26,1,0,14.79,12.68,5.48,3.82,1.16,43.71,5.82,39,2.66,70,0.33,0,0,27.25,61,4.32,8,42,1.33,9.8,18,59,-1,61.84,3.99,0.26,0.28,22.93,93,6.06,8.47,2.66,1.16,1.5,0,1.33,2.49,0.17,6,0.33,18,0.17,21,67,13,24,63,14,25.7,17.48,0.86,108,-8.22,22.08,18.85
Jack Lambert,King's Lynn Town FC,580,Centre Attacking Midfielder,Left Attacking Midfielder,England,27,175,0.31,0.31,0.09,0.06,1.55,20,40,3,,0.05,0,0.08,1.24,0,0.05,0.93,0,0.03,0.31,0.31,0.17,2.79,0.14,1.4,0.93,0.47,67,0.62,0,1.71,2.33,0.93,1.1,0.31,0.26,20.64,9.15,0.03,8.22,50.5,5.9,9.31,1.4,2.33,69,1.33,2.43,1.09,50,0.62,17,0.62,0,18.31,17.38,6.67,5.43,2.64,52.39,10.09,55,3.57,66,0.31,0,0,29.17,65,2.02,9,45,0.62,4.19,21,55,-10,60.64,3.26,0.35,0.41,23.43,91,5.38,9.93,1.4,0.93,0.47,0,2.17,3.1,0,33,0.47,25,0,25,59,16,28,56,16,21.18,15.81,0.91,106,-5.36,19.27,16.71
Jack Leckie,Alfreton Town,1678,Right Centre Back,Right Back,England,22,198,0,0,0.06,0.12,0.48,0,11,1,,0.01,0.05,0.02,0.38,0.05,0.02,0.38,0,0,0,0.05,0.08,0.86,-0.03,0.05,0.05,0,100,0.21,0,0.21,0.16,0.91,0.43,7.19,3.88,10.03,4.51,0.05,3.54,25.04,2.63,11.91,1.02,1.93,76,0.53,0.96,1.77,40,0.32,68,2.95,0,7.24,3.95,1.98,1.39,0.48,33.71,1.61,22,0.7,50,0.32,0.05,0,22.21,56,2.84,15,37,7.56,7.3,12,61,4,35.42,1.82,0.1,0.14,9.66,99,4.17,2.74,0.21,0.21,0,0.16,1.23,1.45,0,25,0.05,20,0.32,47,44,9,47,45,8,28.05,19.59,0.85,101,-8.46,23.72,19.79
Jack McDowell,Bedford Town,305,Right Back,Centre Attacking Midfielder,England,20,,0,0,0.03,0.06,0.59,0,0,1,,0,0,0.11,0.59,0,0.09,0.3,0,0.02,0.3,0,0.14,1.18,-0.14,0,0,0,,0.3,0,0.59,0,3.25,2.22,4.13,3.1,17.12,7.97,0.04,6.79,25.25,1.48,6.2,2.07,5.31,47,1.42,3.64,1.77,40,2.36,64,2.07,0.3,13.28,9.09,4.72,1.18,0,27.13,1.48,11,0.59,50,0.3,0,0.3,18.59,51,2.07,4,28,5.31,6.2,16,56,6,48.94,3.54,0.07,0.16,9.44,97,4.56,2.66,0.59,0,0.59,0.3,1.77,1.77,0,0,0,,0.3,60,40,0,67,33,0,27.2,24.79,0.79,80,-2.41,21.57,19.92
Jack Moore,Chorley,1519,Right Back,Right Wing Back,England,22,176,0,0,0.02,0.03,0.65,0,27,1,,0.02,0.18,0.12,1.42,0.06,0.06,0.65,0.12,0.07,0.77,0.18,0.14,2.07,0.04,0.41,0.3,0.12,71,1.3,0,0.47,0.65,0.95,0.84,2.37,1.89,15.88,8.12,0.05,5.87,32.79,5.1,12.74,2.55,3.5,70,2.04,2.88,0.83,42,1.07,67,1.19,0.06,12.51,10.59,3.97,2.55,0.71,36.91,3.44,27,1.42,56,0.12,0,0,34.02,54,4.86,9,33,3.97,13.28,12,54,0,53.59,7.05,0.31,0.34,24.42,97,6.51,8.95,2.61,1.24,1.36,0,0.24,1.48,0.06,20,0.59,16,0.06,43,54,4,40,56,4,28.64,24.81,0.85,88,-3.83,24.27,21.89
